exp,dominant_species,myco,nutrient_av,CN,soil_other,x_c,rep_c,se_c,x_t,rep_t,se_t,,x_units,treatment,citation,response,lat,lon,elevation,mat,map,other_clim,soil_texture,ecosystem,experiment_type,community_type,sampling_depth,response_level,npk,disturbance_type,c_c,c_t,d_t,n_c,n_t,p_c,p_t,k_c,k_t,i_c,i_t,r_t1,r_t2,s_t,w_t1,w_t2,w_t3,sampling_year,start_year,duration,sd_c,sd_t,comments,db,plant_organ,growth_form,other_variables,treatment_duration,fumigation_type,i_t2,d_t3,age,d_t2,id,comments2, comments3,Sampling_date,wetness_index,period
kennedy_litter_c,Galactia_elliottii,AM,NA,NA,NA,48.2,6,0.2,48.5,6,0.2,,%,c,"cotrufo_et_al.,_2005",leaf_litter_c,28.57,-80.65,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,717,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,NA,NA,0.489897949,0.489897949,1,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27202,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",NA,/11/1998,NA,NA
kennedy_litter_c,Quercus_myrtifolia,EcM,NA,NA,NA,49.2,6,0.1,47.3,6,1.3,,%,c,"cotrufo_et_al.,_2005",leaf_litter_c,28.57,-80.65,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,717,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,NA,NA,0.244948974,3.184336666,1,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27203,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",NA,/11/1998,NA,NA
kennedy_litter_c,Galactia_elliottii,AM,NA,NA,NA,34,6,1,37,6,6,,NA,c,"cotrufo_et_al.,_2005",leaf_litter_cn,28.57,-80.65,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,717,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,NA,NA,2.449489743,14.69693846,1,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27259,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",NA,/11/1998,NA,NA
kennedy_litter_c,Quercus_myrtifolia,EcM,NA,NA,NA,79,6,9,72,6,8,,NA,c,"cotrufo_et_al.,_2005",leaf_litter_cn,28.57,-80.65,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,717,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,NA,NA,22.04540769,19.59591794,1,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27260,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",NA,/11/1998,NA,NA
kennedy_litter_c,Galactia_elliottii,AM,NA,NA,NA,1.44,6,0.02,1.38,6,0.21,,%,c,"cotrufo_et_al.,_2005",leaf_litter_n,28.57,-80.65,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,717,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,NA,NA,0.048989795,0.514392846,1,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27343,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",NA,/11/1998,NA,NA
kennedy_litter_c,Quercus_myrtifolia,EcM,NA,NA,NA,0.64,6,0.08,0.66,6,0.05,,%,c,"cotrufo_et_al.,_2005",leaf_litter_n,28.57,-80.65,NA,NA,NA,NA,NA,tree_stand,NA,NA,NA,NA,0,NA,367,717,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,NA,NA,0.195959179,0.122474487,1,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27344,"_litter_was_oven-dried_at_70_8c_for_72_h,_c_and_n
concentrations_in_an_elemental_analyser_(carlo_erba_na
1500).",NA,/11/1998,NA,NA
kopparasmyren_c,sphagnum_magellanicum,EcM,poor,NA,ombotrophic_peat,1.02,5,0.13,1.08,5,0.41,,%,c,"hoosbeek_et_al.,_2002",litter_n,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.290688837,0.916787871,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57179,NA,NA,NA,NA,NA
kopparasmyren_c,eriophorum_angustifolium,NM-AM,poor,NA,ombotrophic_peat,1.54,5,0.55,1.16,5,0.2,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_n,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,1.229837388,0.447213595,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57180,NA,NA,NA,NA,NA
kopparasmyren_c,eriophorum_angustifolium,NM-AM,poor,NA,ombotrophic_peat,1.26,5,0.31,1.34,5,0.35,,%,c,"hoosbeek_et_al.,_2002",root_litter_n,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.693181073,0.782623792,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57181,NA,NA,NA,NA,NA
kopparasmyren_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,1.22,5,0.14,1.31,5,0.32,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_n,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.313049517,0.715541753,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57182,NA,NA,NA,NA,NA
kopparasmyren_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.87,5,0.16,0.86,5,0.11,,%,c,"hoosbeek_et_al.,_2002",root_litter_n,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.357770876,0.245967478,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57183,NA,NA,NA,NA,NA
kopparasmyren_c,sphagnum_magellanicum,EcM,poor,NA,ombotrophic_peat,0.04,5,0.02,0.05,5,0.03,,%,c,"hoosbeek_et_al.,_2002",litter_p,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.04472136,0.067082039,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57201,NA,NA,NA,NA,NA
kopparasmyren_c,eriophorum_angustifolium,NM-AM,poor,NA,ombotrophic_peat,0.07,5,0.01,0.07,5,0.02,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_p,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0.04472136,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57202,NA,NA,NA,NA,NA
kopparasmyren_c,eriophorum_angustifolium,NM-AM,poor,NA,ombotrophic_peat,0.07,5,0.02,0.08,5,0.04,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.04472136,0.089442719,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57203,NA,NA,NA,NA,NA
kopparasmyren_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.05,5,0.01,0.05,5,0.01,,%,c,"hoosbeek_et_al.,_2002",leaf_litter_p,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0.02236068,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57204,NA,NA,NA,NA,NA
kopparasmyren_c,andromeda_polifolia,ErM,poor,NA,ombotrophic_peat,0.04,5,0.01,0.04,5,0,,%,c,"hoosbeek_et_al.,_2002",root_litter_p,58.33,14.5,NA,NA,800,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.02236068,0,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57205,NA,NA,NA,NA,NA
la_chaux_c,Sphagnum_fallax,EcM,poor,NA,ombotrophic_peat,1.34,5,0.19,1.01,5,0.13,,%,c,"hoosbeek_et_al.,_2002",litter_n,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.424852916,0.290688837,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57191,NA,NA,NA,NA,NA
la_chaux_c,carex_nigra,NM-AM,poor,NA,ombotrophic_peat,1.5,5,0.19,1.71,5,0.23,,%,c,"hoosbeek_et_al.,_2003",leaf_litter_n,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.424852916,0.514295635,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57192,NA,NA,NA,NA,NA
la_chaux_c,carex_nigra,NM-AM,poor,NA,ombotrophic_peat,0.83,5,0.3,0.84,5,0.07,,%,c,"hoosbeek_et_al.,_2004",root_litter_n,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.670820393,0.156524758,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57193,NA,NA,NA,NA,NA
la_chaux_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,2.1,5,0.25,1.79,5,0.36,,%,c,"hoosbeek_et_al.,_2005",leaf_litter_n,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.559016994,0.804984472,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57194,NA,NA,NA,NA,NA
la_chaux_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,1.13,5,0.5,1.39,5,0.45,,%,c,"hoosbeek_et_al.,_2006",root_litter_n,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,1.118033989,1.00623059,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57195,NA,NA,NA,NA,NA
la_chaux_c,Sphagnum_fallax,EcM,poor,NA,ombotrophic_peat,0.11,5,0.02,0.04,5,0.02,,%,c,"hoosbeek_et_al.,_2002",litter_p,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.04472136,0.04472136,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57213,NA,NA,NA,NA,NA
la_chaux_c,carex_nigra,NM-AM,poor,NA,ombotrophic_peat,0.28,5,0.04,0.07,5,0.04,,%,c,"hoosbeek_et_al.,_2003",leaf_litter_p,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.089442719,0.089442719,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57214,NA,NA,NA,NA,NA
la_chaux_c,carex_nigra,NM-AM,poor,NA,ombotrophic_peat,0.16,5,0.06,0.27,5,0.03,,%,c,"hoosbeek_et_al.,_2004",root_litter_p,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.134164079,0.067082039,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57215,NA,NA,NA,NA,NA
la_chaux_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,0.38,5,0.06,0.12,5,0.06,,%,c,"hoosbeek_et_al.,_2005",leaf_litter_p,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.134164079,0.134164079,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57216,NA,NA,NA,NA,NA
la_chaux_c,eriophorum_vaginatum,NM-AM,poor,NA,ombotrophic_peat,0.25,5,0.1,0.31,5,0.03,,%,c,"hoosbeek_et_al.,_2006",root_litter_p,47.13,7.3,NA,NA,1390,NA,NA,peatbog_lawns,n,n,NA,NA,0,NA,360,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1996,NA,0.223606798,0.067082039,"whole_plant_were_harvested_and_dried_at_70_c_for_48_hrs._after_wieghing_and_rewitting,_the_samples_were_put_in_vessels_and_incuated_to_stimulate_average_growing_temperature",pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p57217,NA,NA,NA,NA,NA
nevada_desert_face_c,Larrea_tridentata,AM,NA,NA,loamy_sand,50.568,3,1.54,57.215,3,2.513,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1997,NA,2.667358244,4.352643679,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27244,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Lycium_pallidum,AM,NA,NA,loamy_sand,31.598,3,2.432,29.328,3,2.513,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1997,NA,4.212347564,4.352643679,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27245,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Larrea_tridentata,AM,NA,NA,loamy_sand,38.283,3,2.108,41.931,3,3.891,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1999,1997,NA,3.651163102,6.739409692,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27246,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Lycium_pallidum,AM,NA,NA,loamy_sand,19.151,3,4.783,20.854,3,0.81,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1999,1997,NA,8.284399013,1.402961154,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27247,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Larrea_tridentata,AM,NA,NA,loamy_sand,42.451,3,0.852,42.775,3,4.56,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1997,NA,1.475707288,7.898151683,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27248,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Lycium_pallidum,AM,NA,NA,loamy_sand,21.131,3,0.487,24.373,3,1.297,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1997,NA,0.843508743,2.246469897,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27249,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Ambrosia_dumosa,AM,NA,NA,loamy_sand,32.892,3,1.378,35.243,3,1.135,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1997,NA,2.386766013,1.965877667,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27250,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Lupinus_andersonii,AM,NA,NA,loamy_sand,19.192,3,3,26.651,3,0.648,,NA,c,billings_et_al._2003,leaf_litter_cn,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,2000,1997,NA,5.196152423,1.122368923,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27251,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
nevada_desert_face_c,Larrea_tridentata,AM,NA,NA,loamy_sand,8.667,3,0.222,7.901,3,0.346,,mg/g,c,billings_et_al._2003,leaf_litter_n,36.82,-115.92,970,15.4,140,NA,NA,shrubland,NA,NA,NA,NA,0,NA,364,550,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1998,1997,NA,0.384515279,0.599289579,NA,pleco,NA,NA,NA,NA,NA,NA,NA,NA,NA,p27305,"naturally_senesced_litter_samples_were_collectod_from_litter_trays_25_x_25_cm_every_6-8_weeks,_at_different_times_than_green_tissue_sampling._trays_were_wooden_frames_with_nylon_mesh_bottoms_and_steel_dowel_legs._we_placed_trays_under_three_individuals_of_l._tridentata,_l._pallidum;_l.andersonii_and_a._dumosa_in_each_plot,_on_both_the_upwind_and_downwind_side_of_the_shrubs._litter_from_both_trays_for_each_shrub_was_pooled._after_collection_litter_samples_were_sorted_in_order_to_isolate_leaves_of_these_four_species_for_analysis._senesced_leaf_litter_samples_were_oven-dried_at_60°c_for_24_h_and_ground_prior_to_analysis.",NA,june_to_october,NA,NA
