YEAR,DOY,CO2,PPT,PAR,AT,ST,VPD,SW,NDEP,NEP,GPP,NPP,CEX,CVOC,RECO,RAUTO,RLEAF,RWOOD,RROOT,RGROW,RHET,RSOIL,ET,T,ES,EC,RO,DRAIN,LE,SH,CL,CW,CCR,CFR,TNC,CFLIT,CFLITA,CFLITB,CCLITB,CSOIL,GL,GW,GCR,GR,GREPR,CLLFALL,CCRLIN,CFRLIN,CWIN,LAI,LMA,NCON,NCAN,NWOOD,NCR,NFR,NSTOR,NLIT,NRLIT,NDW,NSOIL,NPOOLM,NPOOLO,NFIX,NLITIN,NWLIN,NCRLIN,NFRLIN,NUP,NGMIN,NMIN,NVOL,NLEACH,NGL,NGW,NGCR,NGR,APARd,GCd,GAd,GBd,Betad,NLRETRANS,NWRETRANS,NCRRETRANS,NFRRETRANS,LAIpeak,NCANpeak,CLpeak,CFRpeak,CCRpeak,CWpeak,TNCpeak,deltaSW,deltaCL,deltaCW,deltaCCR,deltaCFR,deltaTNC,deltaCFLIT,deltaCFLITA,deltaCFLITB,deltaCCLITB,deltaCSOIL,deltaNCAN,deltaNWOOD,deltaNCR,deltaNFR,deltaNSTOR,deltaNLIT,deltaNRLIT,deltaNDW,deltaNSOIL,model,model_date,model_version,co2,site,CVEG,CVEG_noTNC,CVEGpeak,CVEGpeak_noTNC,NVEG,NVEG_noSTOR,NUE,PNUE,WUE,WUENPP,CUEn,CUEr,TLAI
        1998,       183.0,    686.3707,   844.50000,          NA,   23.812466,   24.228301,          NA, 190.3249315,          NA, 361.55800000, 2505.060000,  690.383000,          NA,          NA, 2143.511000, 1814.685000,  720.498000,  217.890900,  720.498000,  330.903000,  328.825000,  1049.32300,  827.733000, 736.6810000,   28.458000, 62.60400000,9.407000e+00, 178.7000000, 23959.20000, 12925.100000, 232.6986301,1.336930e+04,          NA,2.502923e+02, 0.000000e+00,  987.890411, 698.0572603,  289.806027,          NA,   4169.9096,  148.155000, 489.1190000,          NA, 128.5050000, 85.08770000,   85.554900,          NA,   94.123200,320.67200000, 1698.705000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.85408219,          NA,          NA,          NA,          NA,  4.91300000,          NA,  245.600000,  285.400000,          NA,13485.000000,   0.0000000,-172.50000000,   0.40000000,  24.0000000,          NA,-4.090000e+01,   0.0000000,  47.0000000,  34.30000000,  12.90000000,          NA,  13.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 13852.29233, 13852.29233, 14016.00000, 14016.00000,   0.0000000,   0.0000000,          NA,          NA,   3.4004678,   0.93715326,  0.27559539,  0.27559220, 0.433672121
        1999,       183.0,    657.0242,  1205.80000,          NA,   22.796027,   23.139123,          NA, 169.4972603,          NA, 454.26700000, 2504.350000,  767.973000,          NA,          NA, 2050.030000, 1736.307000,  647.730000,  186.892200,  647.730000,  358.750000,  313.713000,   961.44700,  812.944000, 714.9940000,   26.744000, 71.20600000,1.141800e+01, 217.2000000, 23530.70000, 12613.200000, 242.0186301,1.337981e+04,          NA,2.269096e+02, 0.000000e+00,  995.309589, 686.5408219,  308.776712,          NA,   4234.5616,  136.055000, 551.6320000,          NA, 142.5510000, 92.24850000,   70.760200,          NA,   66.602700,272.30100000, 1766.681000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.75215342,          NA,          NA,          NA,          NA,  4.92500000,          NA,  246.300000,  236.200000,          NA,13519.000000,   0.0000000, 169.70000000,   1.40000000, 184.0000000,          NA, 5.800000e+00,   0.0000000, -34.0000000, -18.30000000, -15.80000000,          NA,  19.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 13848.73370, 13848.73370, 14001.50000, 14001.50000,   0.0000000,   0.0000000,          NA,          NA,   3.5026168,   1.07409713,  0.30665562,  0.30668357, 0.404710301
        2000,       183.0,    702.4458,   911.60000,          NA,   22.670274,   23.084219,          NA, 246.7347945,          NA, 651.53900000, 2900.380000, 1000.653000,          NA,          NA, 2248.877000, 1899.759000,  723.937000,  219.649900,  723.937000,  411.260000,  349.115000,  1073.05000,  857.951000, 772.4980000,   23.077000, 62.37700000,5.707000e+00, 108.4000000, 24832.50000, 11605.100000, 244.0413699,1.371404e+04,          NA,2.573047e+02, 0.000000e+00,  984.101370, 705.0986301,  279.009315,          NA,   4212.6356,  100.435000, 712.6680000,          NA, 138.7020000,105.75450000,   78.985000,          NA,   83.974700,288.52500000, 1781.514000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.87198082,          NA,          NA,          NA,          NA,  4.91300000,          NA,  245.700000,  273.000000,          NA,13851.000000,   0.0000000, -67.30000000,   0.60000000, 333.0000000,          NA, 2.900000e+01,   0.0000000,  28.0000000,  43.10000000, -15.10000000,          NA, -16.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 14215.38164, 14215.38164, 14369.70000, 14369.70000,   0.0000000,   0.0000000,          NA,          NA,   3.7545469,   1.29534704,  0.34500755,  0.34499652, 0.433618821
        2001,       183.0,    705.2983,  1319.60000,          NA,   23.083973,   23.400466,          NA, 284.0164384,          NA, 642.94300000, 3066.340000, 1078.287000,          NA,          NA, 2423.396000, 1988.052000,  768.892000,  243.225000,  768.892000,  421.695000,  435.358000,  1204.23500,  866.547000, 729.8660000,   33.073000,103.61700000,2.030700e+01, 386.0000000, 25081.30000,  9794.200000, 244.9852055,1.403110e+04,          NA,2.674447e+02, 0.000000e+00,  999.797260, 736.5917808,  263.200274,          NA,   4191.9507,  108.191000, 758.0230000,          NA, 109.6980000,108.43550000,  105.873700,          NA,  116.419500,303.22300000, 1788.403000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.87012877,          NA,          NA,          NA,          NA,  4.91600000,          NA,  245.800000,  276.600000,          NA,14212.000000,   0.0000000,  46.10000000,  -0.50000000, 361.0000000,          NA,-9.900000e+00,   0.0000000,   9.0000000,  37.30000000, -28.30000000,          NA, -52.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 14543.52849, 14543.52849, 14734.40000, 14734.40000,   0.0000000,   0.0000000,          NA,          NA,   4.2012369,   1.47737667,  0.35165278,  0.35165311, 0.408110476
        2002,       183.0,    698.8306,  1124.50000,          NA,   23.305068,   23.628493,          NA, 257.0378082,          NA, 628.07000000, 2965.570000, 1000.903000,          NA,          NA, 2337.429000, 1964.587000,  742.681000,  258.942600,  742.681000,  405.405000,  372.831000,  1115.52500,  907.942000, 810.0970000,   25.835000, 72.01700000,9.475000e+00, 180.0000000, 26280.20000, 11022.800000, 244.5621918,1.433025e+04,          NA,2.541827e+02, 0.000000e+00, 1034.167123, 785.4449315,  248.719178,          NA,   4157.1699,  120.509000, 684.8580000,          NA, 132.8390000,104.24560000,  103.549600,          NA,  108.864000,322.59300000, 1785.293000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.94324110,          NA,          NA,          NA,          NA,  4.91700000,          NA,  245.800000,  260.000000,          NA,14458.000000,   0.0000000,  25.10000000,   0.10000000, 248.0000000,          NA, 4.800000e+00,   0.0000000,  32.0000000,  28.10000000,   4.10000000,          NA,   5.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 14828.99699, 14828.99699, 14963.80000, 14963.80000,   0.0000000,   0.0000000,          NA,          NA,   3.6607591,   1.23553476,  0.33750780,  0.33753477, 0.453761371
        2003,       183.0,    666.2195,  1068.80000,          NA,   22.758493,   23.093918,          NA, 280.1257534,          NA, 647.53200000, 3058.300000, 1060.067000,          NA,          NA, 2410.784000, 1998.257000,  767.935000,  263.896400,  767.935000,  418.298000,  412.538000,  1180.46600,  912.122000, 812.2680000,   26.714000, 73.13300000,1.010800e+01, 192.2000000, 26401.00000, 10805.700000, 244.9693151,1.463346e+04,          NA,2.687838e+02, 0.000000e+00, 1047.216438, 802.3210959,  244.913699,          NA,   4150.0274,  104.717000, 740.3680000,          NA, 122.9720000,107.56140000,   98.878100,          NA,  109.334800,316.06700000, 1788.281000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.88046301,          NA,          NA,          NA,          NA,  4.91300000,          NA,  245.600000,  275.600000,          NA,14782.000000,   0.0000000, -45.50000000,   0.30000000, 323.0000000,          NA, 5.900000e+00,   0.0000000,   3.0000000,  13.30000000, -10.10000000,          NA, -22.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 15147.21068, 15147.21068, 15303.20000, 15303.20000,   0.0000000,   0.0000000,          NA,          NA,   3.7651366,   1.30507049,  0.34661969,  0.34661184, 0.454217206
        2004,       183.5,    624.4505,  1226.80000,          NA,   22.717760,   23.219645,          NA, 268.4051913,          NA, 440.04100000, 2740.240000,  875.250000,          NA,          NA, 2300.255000, 1865.025000,  758.138000,  257.424000,  758.138000,  351.845000,  435.222000,  1193.34700,  883.779000, 788.1070000,   38.110000, 57.56700000,1.827300e+01, 347.2000000, 25580.60000, 13811.300000, 213.6401639,1.488064e+04,          NA,2.626765e+02, 0.000000e+00, 1071.346995, 836.5800546,  234.754918,          NA,   4129.9836,  147.459000, 548.6250000,          NA, 118.1890000, 90.47420000,   87.926200,          NA,  107.745000,314.90000000, 1562.886000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.77676503,          NA,          NA,          NA,          NA,  4.91400000,          NA,  245.700000,  274.100000,          NA,14922.000000,   0.0000000,  -8.30000000, -49.00000000, 136.0000000,          NA,-3.700000e+00,   0.0000000,  20.0000000,  34.50000000, -15.20000000,          NA, -19.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 15356.96148, 15356.96148, 15441.80000, 15441.80000,   0.0000000,   0.0000000,          NA,          NA,   3.4769898,   1.11057255,  0.31940633,  0.31939356, 0.504263907
        2005,       183.0,    654.9298,  1199.70000,          NA,   22.792740,   23.045534,          NA, 260.1780822,          NA, 774.24300000, 3217.130000, 1106.485000,          NA,          NA, 2442.955000, 2110.696000,  865.256000,  254.978400,  865.256000,  446.588000,  332.256000,  1197.52500,  971.235000, 879.5130000,   24.987000, 66.74200000,9.822000e+00, 186.6000000, 28110.90000, 10332.000000, 240.5673973,1.511835e+04,          NA,3.019227e+02, 0.000000e+00, 1055.038356, 826.5761644,  228.460000,          NA,   4140.3452,  119.401000, 764.2560000,          NA, 149.8960000,114.83680000,   55.870800,          NA,   70.733900,319.23700000, 1755.137000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.89954247,          NA,          NA,          NA,          NA,  4.92200000,          NA,  246.100000,  320.500000,          NA,15264.000000,   0.0000000,  31.50000000,  49.00000000, 346.0000000,          NA, 5.720000e+01,   0.0000000,   4.0000000,  -2.20000000,   6.50000000,          NA,  20.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 15660.83808, 15660.83808, 15830.60000, 15830.60000,   0.0000000,   0.0000000,          NA,          NA,   3.6578538,   1.25806554,  0.34393543,  0.34391958, 0.501107891
        2006,       183.0,    674.2605,   660.50000,          NA,   23.140959,   23.586575,          NA, 154.2994521,          NA, 248.11300000, 2332.770000,  480.750000,          NA,          NA, 2084.579000, 1851.944000,  790.092000,  238.666000,  790.092000,  291.283000,  232.639000,  1022.73200,  854.455000, 784.0570000,   23.967000, 46.43600000,0.000000e+00,   0.0000000, 24731.60000, 15196.300000, 230.2008219,1.525096e+04,          NA,2.778008e+02, 0.000000e+00, 1112.528767, 857.3435616,  255.186301,          NA,   4166.8685,  153.244000, 388.1150000,          NA, 132.7630000, 74.90150000,   75.238200,          NA,   91.308600,334.32100000, 1680.790000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.89492603,          NA,          NA,          NA,          NA,  4.91300000,          NA,  245.700000,  325.700000,          NA,15308.000000,   0.0000000,           NA,           NA,          NA,          NA,           NA,          NA,          NA,           NA,           NA,          NA,           NA,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,ELE,KSCO, 15758.96603, 15758.96603, 15879.40000, 15879.40000,   0.0000000,   0.0000000,          NA,          NA,   2.9752556,   0.61315695,  0.20608547,  0.20611805, 0.466481238
        1998,       183.0,    350.2700,   609.30000,          NA,    7.514932,    7.665890,          NA, 676.6115068,          NA,-374.15300000,    0.479000,   -7.638000,          NA,          NA,  374.635000,    8.119000,    0.192200,    1.483000,    0.192200,    0.080000,  366.522000,   366.71400,  249.877000,   0.0170000,  249.832000,  0.02200000,1.765600e+01, 335.2000000,  7218.60000, 14699.800000,   0.2587123,6.483167e+03,          NA,3.138630e-01, 6.295123e+01, 2347.320548,1313.7671233, 1033.534247,          NA,   9925.6055,    0.050000,   0.0100000,          NA,   0.0376000,  0.02100000,    2.437000,          NA,    2.949000,203.63220000,    2.517000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.99397808,          NA,          NA,          NA,          NA,  0.06400000,          NA,    2.450000,    3.030000,          NA, 6565.000000,  66.6000000,   6.60000000,  -2.44000000,-163.0000000,          NA,-3.030000e+00,  -7.7000000,-165.0000000, -38.00000000,-127.00000000,          NA,-164.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6546.69093,  6483.73970,  6637.08000,  6570.48000,   0.0000000,   0.0000000,          NA,          NA,  28.1764706,-449.29411765,-15.94572025,-15.94989562, 0.006754072
        1999,       183.0,    350.2703,   661.00000,          NA,    6.247260,    5.200822,          NA, 674.2865753,          NA, 236.59400000,  813.450000,  493.244000,          NA,          NA,  576.856000,  320.203000,   38.351000,    8.408600,   38.351000,  193.173000,  256.660000,   295.00700,  293.217000, 179.6070000,  101.196000, 12.40800000,1.837900e+01, 349.4000000,  8461.00000,  4104.800000,  36.7412055,6.408997e+03,          NA,2.085397e+01, 7.433260e+01, 2243.326027,1301.5917808,  941.747945,          NA,   9806.7507,   55.906000, 212.9650000,          NA,  54.4137000, 48.17790000,  100.404000,          NA,   73.585000,199.42740000,  348.675000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.99292329,          NA,          NA,          NA,          NA,  2.52200000,          NA,   97.000000,   70.710000,          NA, 6494.000000, 118.0000000,   0.20000000,   0.00000000,  51.0000000,          NA, 0.000000e+00,  57.9000000,  43.0000000,  71.00000000, -28.00000000,          NA, -62.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6540.92504,  6466.59244,  6779.71000,  6661.71000,   0.0000000,   0.0000000,          NA,          NA,   4.5290551,   2.74624040,  0.60636056,  0.60636425, 0.515112928
        2000,       183.0,    345.0216,   832.10000,          NA,    5.580411,    4.416466,          NA, 676.6065753,          NA, 225.67300000,  849.742000,  506.078000,          NA,          NA,  624.074000,  343.660000,   40.723100,   18.706600,   40.723100,  199.008000,  280.393000,   321.12000,  287.459000, 166.6690000,  105.595000, 15.19700000,2.705400e+01, 513.8000000,  8292.20000,  5016.200000,  38.5162466,6.463403e+03,          NA,2.287436e+01, 1.261825e+02, 2228.290411,1330.5041096,  897.742466,          NA,   9759.8822,   52.858000, 227.8240000,          NA,  56.9873000, 49.72230000,  101.289000,          NA,   77.522000,196.69570000,  365.515000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.99446575,          NA,          NA,          NA,          NA,  2.52000000,          NA,   96.910000,   73.940000,          NA, 6555.000000, 167.4000000,   0.00000000,   0.00000000,  63.0000000,          NA, 0.000000e+00,  49.8000000, -30.0000000,  16.00000000, -46.00000000,          NA, -51.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6650.97581,  6524.79334,  6893.25000,  6725.85000,   0.0000000,   0.0000000,          NA,          NA,   5.0983806,   3.03642549,  0.59556665,  0.59557136, 0.455984023
        2001,       183.0,    354.8759,   790.40000,          NA,    6.423425,    5.234137,          NA, 674.4556164,          NA, 200.63500000,  845.428000,  492.959000,          NA,          NA,  644.782000,  352.467000,   39.613500,   26.095800,   39.613500,  195.668000,  292.315000,   331.93300,  289.835000, 181.2760000,   94.451000, 14.11400000,2.506100e+01, 475.9000000,  8360.10000,  4112.400000,  37.7981096,6.526781e+03,          NA,2.219611e+01, 1.720200e+02, 2192.863014,1339.3068493,  853.539726,          NA,   9709.4082,   52.624000, 232.0600000,          NA,  57.2193000, 49.16320000,  100.988000,          NA,   77.683000,194.50920000,  358.707000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.98695342,          NA,          NA,          NA,          NA,  2.52700000,          NA,   97.200000,   74.420000,          NA, 6622.000000, 203.4000000,   0.00000000,   0.00000000,  63.0000000,          NA, 0.000000e+00,  34.6000000, -55.0000000,  -8.00000000, -47.00000000,          NA, -50.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6758.79504,  6586.77504,  6997.02000,  6793.62000,   0.0000000,   0.0000000,          NA,          NA,   4.6637613,   2.71938370,  0.58308809,  0.58309046, 0.505359527
        2002,       183.0,    361.7127,   887.40000,          NA,    5.561781,    4.377014,          NA, 677.3419178,          NA, 129.04900000,  743.771000,  424.038000,          NA,          NA,  614.729000,  319.731000,   36.407000,   27.585700,   36.407000,  169.534000,  294.974000,   331.38100,  261.840000, 158.4570000,   91.695000, 11.67800000,3.123200e+01, 593.6000000,  7541.90000,  5433.200000,  34.5880548,6.575995e+03,          NA,1.964647e+01, 1.915266e+02, 2144.613699,1336.2465753,  808.364384,          NA,   9649.1096,   51.578000, 213.0520000,          NA,  52.5056000, 42.74650000,   99.665000,          NA,   72.697000,192.50940000,  328.246000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.94996164,          NA,          NA,          NA,          NA,  2.54400000,          NA,   97.850000,   70.620000,          NA, 6661.000000, 201.2000000,   0.00000000,   0.00000000,  42.0000000,          NA, 0.000000e+00,  -2.1000000, -27.0000000,  11.00000000, -38.00000000,          NA, -71.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6821.75562,  6630.22904,  7030.67000,  6829.47000,   0.0000000,   0.0000000,          NA,          NA,   4.6938349,   2.67604461,  0.57011903,  0.57012172, 0.482738556
        2003,       183.0,    366.2765,   571.70000,          NA,    5.066712,    3.624795,          NA, 669.0646575,          NA, 232.88900000,  840.863000,  489.377000,          NA,          NA,  607.966000,  351.496000,   37.864900,   30.544800,   37.864900,  194.591000,  256.486000,   294.35400,  293.793000, 193.1030000,   90.432000, 10.25400000,1.392300e+01, 264.7000000,  8469.30000,  6133.400000,  35.7057808,6.637085e+03,          NA,2.182849e+01, 1.936518e+02, 2124.230137,1344.9561644,  779.287671,          NA,   9595.7781,   51.423000, 250.3990000,          NA,  61.1327000, 48.03830000,   99.915000,          NA,   81.660000,190.98090000,  338.846000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.97421644,          NA,          NA,          NA,          NA,  2.53900000,          NA,   97.660000,   78.930000,          NA, 6743.000000, 212.2000000,  -0.20000000,   0.00000000,  78.0000000,          NA, 0.000000e+00,  11.2000000, -23.0000000,  -3.00000000, -20.00000000,          NA, -30.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6888.27099,  6694.61921,  7131.79000,  6919.59000,   0.0000000,   0.0000000,          NA,          NA,   4.3544792,   2.53427963,  0.58199374,  0.58198184, 0.569884254
        2004,       183.0,    369.2976,   612.50000,          NA,    5.226712,    3.541397,          NA, 668.3378082,          NA, 246.71400000,  866.346000,  502.812000,          NA,          NA,  619.622000,  363.521000,   40.933500,   33.374000,   40.933500,  199.764000,  256.095000,   297.02300,  264.386000, 175.4220000,   81.466000,  7.49600000,1.725700e+01, 327.5000000,  7629.20000,  6145.800000,  38.7512603,6.716038e+03,          NA,2.496427e+01, 1.958921e+02, 2104.572603,1345.1561644,  759.443836,          NA,   9562.7068,   52.989000, 274.6420000,          NA,  69.0825000, 50.59750000,  101.501000,          NA,   89.616000,189.97020000,  367.744000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.97107123,          NA,          NA,          NA,          NA,  2.53400000,          NA,   97.480000,   85.380000,          NA, 6835.000000, 210.3000000,   0.20000000,   0.00000000, 100.0000000,          NA, 0.000000e+00, -11.8000000,   4.0000000,  13.00000000,  -9.00000000,          NA, -37.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6975.64595,  6779.75389,  7228.16000,  7017.86000,   0.0000000,   0.0000000,          NA,          NA,   4.9386394,   2.86629955,  0.58038243,  0.58039744, 0.477022059
        2005,       183.0,    369.0309,   613.20000,          NA,    6.365342,    5.214027,          NA, 678.0627397,          NA,-382.62100000,    0.000000,  -47.860000,          NA,          NA,  382.621000,   47.860000,    0.000000,   30.014200,    0.000000,    0.000000,  334.773000,   334.77300,  172.836000,   0.0000000,  172.836000,  0.00000000,2.188700e+01, 415.8000000,  4979.30000,  9872.700000,   0.0000000,6.701370e+03,          NA,0.000000e+00, 1.878493e+02, 2034.219178,1313.6712329,  720.542466,          NA,   9503.0438,    0.000000,   0.0000000,          NA,   0.0000000,  0.00000000,    0.000000,          NA,    0.000000,187.65010000,    0.000000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.93352877,          NA,          NA,          NA,          NA,  0.00000000,          NA,    0.000000,    0.000000,          NA, 6799.000000, 198.5000000,   0.00000000,   0.00000000,-197.0000000,          NA, 0.000000e+00, -22.5000000,-242.0000000,-132.00000000,-110.00000000,          NA,-107.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6889.21918,  6701.36986,  6997.50000,  6799.00000,   0.0000000,   0.0000000,          NA,          NA,         NaN,         -Inf,        -Inf,        -Inf,         NaN
        2006,       183.0,    376.7809,   594.80000,          NA,    6.886438,    4.445068,          NA, 670.5164384,          NA, 265.33600000,  878.138000,  510.226000,          NA,          NA,  612.791000,  367.904000,   44.319300,   25.138000,   44.319300,  202.023000,  244.875000,   289.20300,  296.234000, 198.6220000,   84.670000, 12.95400000,1.497100e+01, 284.1000000,  8548.00000,  4533.900000,  40.0610411,6.621786e+03,          NA,2.425932e+01, 1.771477e+02, 1935.235616,1274.2712329,  660.967123,          NA,   9389.6795,   53.630000, 256.0590000,          NA,  61.0614000, 51.43900000,  102.100000,          NA,   81.291000,184.48950000,  380.177000,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,          NA,           NA,           NA,          NA,          NA,          NA,          NA,           NA,          NA,           NA,          NA,          NA,          NA,          NA,          NA,          NA,  0.96175890,          NA,          NA,          NA,          NA,  2.53300000,          NA,   97.430000,   77.100000,          NA, 6727.000000, 197.5000000,   0.00000000,   0.00000000,  85.0000000,          NA, 0.000000e+00,  19.8000000, 116.0000000,  95.00000000,  20.00000000,          NA, -82.00000000,           NA,           NA,          NA,          NA,           NA,          NA,           NA,           NA,           NA,ORCH,160607,           1,AMB,RHIN,  6863.25433,  6686.10666,  7099.03000,  6901.53000,   0.0000000,   0.0000000,          NA,          NA,   4.4211517,   2.56882923,  0.58103168,  0.58104079, 0.522446124
